UF;Município;Faixa etária;Gênero;Grau de instrução;Turno;Comparecimento;% comparecimento;Abstenção;Eleitorado apto;Data de carga
AM;PAUINI;50 a 54 anos                  ;MASCULINO;LÊ E ESCREVE;1;111;0,8102;26;137;2025-04-30 12:57:12
AM;PAUINI;50 a 54 anos                  ;MASCULINO;NÃO INFORMADO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;50 a 54 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;ANALFABETO;1;62;0,5741;46;108;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;0,5714;3;7;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;8;0,8;2;10;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;LÊ E ESCREVE;1;51;0,8793;7;58;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0;0;2;2;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;1;0,5;1;2;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;MASCULINO;ANALFABETO;1;48;0,4286;64;112;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;3;0,5;3;6;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;8;1;0;8;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;4;0,5714;3;7;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;MASCULINO;LÊ E ESCREVE;1;77;0,837;15;92;2025-04-30 12:57:12
AM;PAUINI;55 a 59 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;ANALFABETO;1;38;0,4043;56;94;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;10;0,8333;2;12;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;LÊ E ESCREVE;1;41;0,7593;13;54;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0;0;2;2;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;MASCULINO;ANALFABETO;1;52;0,5532;42;94;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;5;0,7143;2;7;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;MASCULINO;LÊ E ESCREVE;1;64;0,8533;11;75;2025-04-30 12:57:12
AM;PAUINI;60 a 64 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;0,5;1;2;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;FEMININO;ANALFABETO;1;44;0,4272;59;103;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,6667;1;3;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;4;0,8;1;5;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;FEMININO;LÊ E ESCREVE;1;26;0,7027;11;37;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;FEMININO;SUPERIOR COMPLETO;1;0;0;2;2;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;MASCULINO;ANALFABETO;1;28;0,3636;49;77;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;MASCULINO;LÊ E ESCREVE;1;48;0,9057;5;53;2025-04-30 12:57:12
AM;PAUINI;65 a 69 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;1;0,5;1;2;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;FEMININO;ANALFABETO;1;25;0,2525;74;99;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;FEMININO;LÊ E ESCREVE;1;6;0,2857;15;21;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;MASCULINO;ANALFABETO;1;15;0,1744;71;86;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;1;0,5;1;2;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;3;0,75;1;4;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;70 a 74 anos                  ;MASCULINO;LÊ E ESCREVE;1;22;0,5789;16;38;2025-04-30 12:57:12
AM;PAUINI;75 a 79 anos                  ;FEMININO;ANALFABETO;1;10;0,1429;60;70;2025-04-30 12:57:12
AM;PAUINI;75 a 79 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;75 a 79 anos                  ;FEMININO;LÊ E ESCREVE;1;4;0,3077;9;13;2025-04-30 12:57:12
AM;PAUINI;75 a 79 anos                  ;MASCULINO;ANALFABETO;1;5;0,1064;42;47;2025-04-30 12:57:12
AM;PAUINI;75 a 79 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;75 a 79 anos                  ;MASCULINO;LÊ E ESCREVE;1;20;0,5556;16;36;2025-04-30 12:57:12
AM;PAUINI;80 a 84 anos                  ;FEMININO;ANALFABETO;1;0;0;50;50;2025-04-30 12:57:12
AM;PAUINI;80 a 84 anos                  ;FEMININO;LÊ E ESCREVE;1;2;0,1333;13;15;2025-04-30 12:57:12
AM;PAUINI;80 a 84 anos                  ;MASCULINO;ANALFABETO;1;5;0,0685;68;73;2025-04-30 12:57:12
AM;PAUINI;80 a 84 anos                  ;MASCULINO;LÊ E ESCREVE;1;6;0,1935;25;31;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;FEMININO;ANALFABETO;1;0;0;27;27;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;10;10;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;FEMININO;NÃO INFORMADO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;MASCULINO;ANALFABETO;1;2;0,0465;41;43;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;85 a 89 anos                  ;MASCULINO;LÊ E ESCREVE;1;1;0,0667;14;15;2025-04-30 12:57:12
AM;PAUINI;90 a 94 anos                  ;FEMININO;ANALFABETO;1;0;0;20;20;2025-04-30 12:57:12
AM;PAUINI;90 a 94 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;90 a 94 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;4;4;2025-04-30 12:57:12
AM;PAUINI;90 a 94 anos                  ;MASCULINO;ANALFABETO;1;1;0,0357;27;28;2025-04-30 12:57:12
AM;PAUINI;90 a 94 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PAUINI;90 a 94 anos                  ;MASCULINO;LÊ E ESCREVE;1;1;0,0909;10;11;2025-04-30 12:57:12
AM;PAUINI;95 a 99 anos                  ;FEMININO;ANALFABETO;1;0;0;5;5;2025-04-30 12:57:12
AM;PAUINI;95 a 99 anos                  ;FEMININO;LÊ E ESCREVE;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;95 a 99 anos                  ;MASCULINO;ANALFABETO;1;0;0;7;7;2025-04-30 12:57:12
AM;PAUINI;95 a 99 anos                  ;MASCULINO;LÊ E ESCREVE;1;0;0;1;1;2025-04-30 12:57:12
AM;PAUINI;Inválido                      ;MASCULINO;ANALFABETO;1;0;0;1;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;2;0,5;2;4;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;13;0,8667;2;15;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;3;1;0;3;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;36;0,878;5;41;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,8333;1;6;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;11;0,8462;2;13;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;31;0,8857;4;35;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;16 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;5;0,7143;2;7;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;27;0,8438;5;32;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;5;0,8333;1;6;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;64;0,8649;10;74;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;12;0,8;3;15;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;35;0,875;5;40;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;11;0,7857;3;14;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;17 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;44;0,9167;4;48;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;8;0,8;2;10;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;39;0,8125;9;48;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;38;0,8085;9;47;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;112;0,9106;11;123;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;7;0,875;1;8;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;MASCULINO;ANALFABETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;10;1;0;10;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;65;0,8442;12;77;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;15;0,8333;3;18;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;108;0,8571;18;126;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;18 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;4;1;0;4;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;4;0,5;4;8;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;35;0,7955;9;44;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;60;0,9091;6;66;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;88;0,8302;18;106;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;14;0,8235;3;17;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;MASCULINO;ANALFABETO;1;1;1;0;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;8;0,6667;4;12;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;51;0,6538;27;78;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;32;0,7619;10;42;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;96;0,8;24;120;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;19 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;10;0,9091;1;11;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;7;0,7;3;10;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;36;0,8372;7;43;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;FEMININO;ENSINO MÉDIO COMPLETO;1;73;0,869;11;84;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;65;0,8125;15;80;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;FEMININO;SUPERIOR INCOMPLETO;1;21;0,875;3;24;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;11;0,7857;3;14;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;42;0,7925;11;53;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;MASCULINO;ENSINO MÉDIO COMPLETO;1;45;0,7377;16;61;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;77;0,8556;13;90;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;MASCULINO;LÊ E ESCREVE;1;0;0;1;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;20 anos                       ;MASCULINO;SUPERIOR INCOMPLETO;1;10;0,9091;1;11;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;ANALFABETO;1;3;1;0;3;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;27;0,7941;7;34;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;142;0,8304;29;171;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;318;0,8618;51;369;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;148;0,8706;22;170;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;LÊ E ESCREVE;1;1;1;0;1;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;SUPERIOR COMPLETO;1;19;0,8636;3;22;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;85;0,8252;18;103;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;ANALFABETO;1;0;0;2;2;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;29;0,7632;9;38;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;149;0,7884;40;189;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;255;0,8252;54;309;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;166;0,8137;38;204;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;LÊ E ESCREVE;1;2;0,2857;5;7;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;3;0,6;2;5;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;21 a 24 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;65;0,8125;15;80;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;ANALFABETO;1;5;1;0;5;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;46;0,8846;6;52;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;202;0,8783;28;230;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;366;0,8673;56;422;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;134;0,8701;20;154;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;LÊ E ESCREVE;1;3;1;0;3;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;SUPERIOR COMPLETO;1;71;0,8554;12;83;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;85;0,8252;18;103;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;ANALFABETO;1;2;1;0;2;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;54;0,9153;5;59;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;187;0,8026;46;233;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;329;0,8658;51;380;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;136;0,8344;27;163;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;LÊ E ESCREVE;1;5;0,4545;6;11;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;51;0,9107;5;56;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;25 a 29 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;43;0,8269;9;52;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;ANALFABETO;1;5;0,7143;2;7;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;52;0,8814;7;59;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;249;0,8586;41;290;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;391;0,9072;40;431;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;111;0,9174;10;121;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;LÊ E ESCREVE;1;19;0,8636;3;22;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;SUPERIOR COMPLETO;1;101;0,8347;20;121;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;FEMININO;SUPERIOR INCOMPLETO;1;71;0,8659;11;82;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;ANALFABETO;1;9;0,9;1;10;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;1;64;0,8421;12;76;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;1;265;0,8746;38;303;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO COMPLETO;1;286;0,8412;54;340;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;ENSINO MÉDIO INCOMPLETO;1;90;0,8411;17;107;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;LÊ E ESCREVE;1;20;0,8333;4;24;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;SUPERIOR COMPLETO;1;58;0,8169;13;71;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;30 a 34 anos                  ;MASCULINO;SUPERIOR INCOMPLETO;1;41;0,8542;7;48;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;35 a 39 anos                  ;FEMININO;ANALFABETO;1;9;1;0;9;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL COMPLETO;1;54;0,931;4;58;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;35 a 39 anos                  ;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;1;232;0,9027;25;257;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO COMPLETO;1;277;0,9023;30;307;2025-04-30 12:57:12
AM;PRESIDENTE FIGUEIREDO;35 a 39 anos                  ;FEMININO;ENSINO MÉDIO INCOMPLETO;1;89;0,8812;12;101;2025-04-30 12:57:12
