"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610405;9;61;"Depósito bancário em conta corrente no País";"#NULO#";"1,00";"19/04/2021";"20:13:21"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610407;1;61;"Depósito bancário em conta corrente no País";"CONTAS 013-00018805/13-000043001CAIXA ECONOMICA FEDERAL ";"193,42";"19/04/2021";"20:13:23"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610407;2;61;"Depósito bancário em conta corrente no País";"CAIXA ECONOMICO FEDERAL S/A 001-002541056";"14942,65";"19/04/2021";"20:13:23"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610407;3;61;"Depósito bancário em conta corrente no País";"BRADESCO S/A CNPJ 60.746.948/0001-12";"1248,23";"19/04/2021";"20:13:23"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610408;3;61;"Depósito bancário em conta corrente no País";"Banco Santander Ag: 5771-0 Conta: 01005555-8 ";"14750,00";"19/04/2021";"20:13:23"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610408;4;61;"Depósito bancário em conta corrente no País";"Banco do Brasil Ag: 5771-0 Conta: 1870-8 ";"17358,17";"19/04/2021";"20:13:23"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610408;5;61;"Depósito bancário em conta corrente no País";"Itau Ag: 9394 Conta: 00724-0";"28532,70";"19/04/2021";"20:13:23"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610414;1;61;"Depósito bancário em conta corrente no País";"Saldo em COOP de Credito de Livre admissão de Associados de Manaus";"274,90";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610414;2;61;"Depósito bancário em conta corrente no País";"Saldo em conta corrente no Banco Bradesco S/A";"26698,96";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610416;2;61;"Depósito bancário em conta corrente no País";"#NULO#";"8111,36";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610416;11;61;"Depósito bancário em conta corrente no País";"#NULO#";"17,98";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000610421;6;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE NO BANCO BRADESCO, AGENCIA 0938, CONTA 40-0";"11258,61";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612641;2;61;"Depósito bancário em conta corrente no País";"Banco do Brasil Ag 5096  conta 27972-2";"25533,66";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612643;6;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA POUPANÇA BANCO DO BRASIL ";"35,50";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612643;7;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE BANCO DO BRASIL AG 3378-2 CC 243531";"10037,89";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612646;6;61;"Depósito bancário em conta corrente no País";"#NULO#";"13885,85";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612646;7;61;"Depósito bancário em conta corrente no País";"#NULO#";"13470,00";"19/04/2021";"20:13:14"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612658;2;61;"Depósito bancário em conta corrente no País";"Saldo em cardeneta de Poupança ";"106879,89";"19/04/2021";"20:13:07"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612666;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"330,65";"19/04/2021";"20:13:05"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612666;5;61;"Depósito bancário em conta corrente no País";"#NULO#";"16584,60";"19/04/2021";"20:13:05"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612666;6;61;"Depósito bancário em conta corrente no País";"#NULO#";"31568,07";"19/04/2021";"20:13:05"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000612673;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"5304,54";"19/04/2021";"20:13:06"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617486;6;61;"Depósito bancário em conta corrente no País";"BANCO BRADESCO S.A CNPJ 60.746.948/0001-12 - CONTA CORRENTE";"1,00";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617486;8;61;"Depósito bancário em conta corrente no País";"BANCO ITAU UNIBANCO S.A CNPJ N. 60.701.190/0001-04 - CONTA CORRENTE";"10,00";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617486;11;61;"Depósito bancário em conta corrente no País";"DEPÓSITO A VISTA UNICRED MANAUS - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS ";"9,42";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617494;4;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE 359-0 AG: 2130 BANCO BRADESCO S.A";"28018,53";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617495;4;61;"Depósito bancário em conta corrente no País";"DEPÓSITO BANCÁRIO EM CONTA CORRENTE NO PAÍS";"2037,97";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617499;4;61;"Depósito bancário em conta corrente no País";"DEPÓSITO À VISTA BRADESCO";"1,00";"19/04/2021";"20:13:10"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617505;2;61;"Depósito bancário em conta corrente no País";"Bradesco, Ag: 3715, C.C 35172-5, Banco Itaú Ag: 1677, C.c 62055-9";"8000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000617524;1;61;"Depósito bancário em conta corrente no País";"CEF: AG: 1549, C.c 098,679-8";"200,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618261;23;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE NO BANCO DO BRASIL. - CNPJ: 00.000.000/5838-63";"80798,18";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618261;25;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO DO BRASIL. CNPJ: 00.000.000/5838-63";"14090,07";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618261;36;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO DO BRADESCO.";"1583,26";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618261;37;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO DO BRADESCO.";"144,47";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618261;38;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE - BANCO DO BRADESCO. - ";"1,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618261;54;25;"Jóia, quadro, objeto de arte, de coleção, antiguidade, etc.";"QUADRO DA FUNDACAO OSCAR NIEMEYER, CNPJ. 32.085.367/0001-41";"45000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618262;3;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA-CORRENTE NO BANCO BRADESCO S.A. 60.746.948/0001-12 Agência: 2130  Conta: 742-0";"1,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618262;8;61;"Depósito bancário em conta corrente no País";"SALDO BANCO DO BRASIL CNPJ:00.000.000/5838-63. - Agência: 1870 - Conta: 5750-9";"3623,30";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618263;17;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BRADESCO S.A. AGENCIA 3739 _ SEFAZ COM O NUMERO 70.000-2";"1,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618263;18;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE BANCO ITAU";"2976,18";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618264;2;61;"Depósito bancário em conta corrente no País";"#NULO#";"57695,55";"19/04/2021";"20:13:16"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618264;5;61;"Depósito bancário em conta corrente no País";"#NULO#";"1847,50";"19/04/2021";"20:13:16"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618273;8;61;"Depósito bancário em conta corrente no País";"#NULO#";"355,66";"19/04/2021";"20:13:12"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618273;11;61;"Depósito bancário em conta corrente no País";"#NULO#";"841,67";"19/04/2021";"20:13:12"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618273;12;61;"Depósito bancário em conta corrente no País";"#NULO#";"101,01";"19/04/2021";"20:13:12"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618277;4;61;"Depósito bancário em conta corrente no País";"#NULO#";"500,00";"19/04/2021";"20:13:12"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618280;4;61;"Depósito bancário em conta corrente no País";"#NULO#";"20000,00";"19/04/2021";"20:13:16"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618282;1;61;"Depósito bancário em conta corrente no País";"#NULO#";"3000,00";"19/04/2021";"20:13:08"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618288;1;61;"Depósito bancário em conta corrente no País";"#NULO#";"12800,00";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618296;5;61;"Depósito bancário em conta corrente no País";"#NULO#";"20000,00";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618299;4;61;"Depósito bancário em conta corrente no País";"#NULO#";"103500,00";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618308;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"5000,00";"19/04/2021";"20:13:09"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618313;1;61;"Depósito bancário em conta corrente no País";"#NULO#";"500,00";"19/04/2021";"20:13:24"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618315;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"500,00";"19/04/2021";"20:13:24"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618317;1;61;"Depósito bancário em conta corrente no País";"#NULO#";"2000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618320;3;61;"Depósito bancário em conta corrente no País";"#NULO#";"640000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618322;1;61;"Depósito bancário em conta corrente no País";"#NULO#";"1300,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618981;9;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE NO BANCO DO BRASIL";"56202,99";"19/04/2021";"20:13:12"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000618981;10;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE NO BRADESCO";"17630,63";"19/04/2021";"20:13:12"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000600835;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"13000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000600835;2;12;"Casa";"#NULO#";"150000,00";"19/04/2021";"20:13:25"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000600836;1;12;"Casa";"#NULO#";"60000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000600837;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"#NULO#";"3000,00";"19/04/2021";"20:13:24"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000600838;1;12;"Casa";"#NULO#";"70000,00";"19/04/2021";"20:13:13"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602408;1;12;"Casa";"1 casa situada na Rua São Luís, n. 88, bairro Cidade de Deus, Manaus/AM, de valor estimado de 120.000,00.";"120000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602401;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Fiat Palio Fire, ano 2003, cor cinza, de valor estimável de 9.000,00.";"9000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602403;1;12;"Casa";"1 casa localizada no Rio de Janeiro/RJ, de valor estimável de 600.000,00. ";"600000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602403;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Ford Fiesta 1.6, ano 2009, de valor estimável de 16.000,00.";"16000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602403;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 motocicleta Sundown Vblade 250cc, de valor estimável de 10.000,00";"10000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602415;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Fiat Linea, de valor estimado de 24.000,00.";"24000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602415;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Chevrolet Prisma, placa JXS-7566, de valor estimado de 20.000,00.";"20000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602415;3;12;"Casa";"1 casa situada na Rua 4, n. 192, Conjunto Residencial Costa e Silva, bairro Raiz, Manaus/AM, de valor estimado de 55.000,00";"55000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602415;4;12;"Casa";"1 imóvel localizado na Rua Aires de Almeida n. 488, bairro Raiz - Manaus, valor 60.000,00";"60000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602415;5;12;"Casa";"1 imóvel localizado no Igarapé do Quatá, Rio Tarumãzinho, de valor estimado de 15.000,00.";"15000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602415;6;12;"Casa";"1 imóvel localizado no Igarapé do Quatá, na margem direita do Rio Tarumãzinho, de valor estimado de 50.000,00";"50000,00";"19/04/2021";"20:13:22"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602417;1;12;"Casa";"1 casa situada na Rua 31 de Março, n. 66, bairro Centro, Rio Preto da Eva/AM, de valor estimado de 25.000,00";"25000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602417;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Kia Picanto, ano 2013/14, cor branca, de valor estimado de 18.000,00.";"18000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602419;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 moto Yamaha 125cc, ano 2013, de valor estimado de 4.000,00.";"4000,00";"19/04/2021";"20:13:26"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602422;1;12;"Casa";"1 casa de 8x25m, situada em São Paulo de Olivença/AM, de valor estimado de 40.000,00.";"40000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602423;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Ford Fiesta, placa NOZ-2472, ano 2013/14, de valor estimado de 20.000,00.";"20000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602424;1;12;"Casa";"1 casa situada na Rua Lino Chíxaro, n. 198, bairro Morada do Sol, Iranduba/AM, de valor estimado de 50.000,00";"50000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602424;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Ford Fiesta Sedan, ano 2008, de valor estimado de 15.000,00.";"15000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602427;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Volkswagen Gol 1.0, ano 2006/07, cor preta, placa JXT-8687, de valor estimado de 8.400,00.";"8400,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602429;1;12;"Casa";"1 casa situada no Beco Joubert de Carvalho, n. 18B, bairro Japiim I, de valor estimado de 90.000,00";"90000,00";"19/04/2021";"20:13:19"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602435;1;12;"Casa";"1 casa situada na Rua Tarumã, n. 27, bairro São José I, Manaus/AM, de valor estimado de 80.000,00.";"80000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602435;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Fiat Uno, placa DTP-1895, de valor estimado de 5.000,00.";"5000,00";"18/09/2018";"11:25:55"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602439;1;12;"Casa";"1 casa situada na Rua Cosme Carneiro de Castro, n. 225, bairro Sebastião Borges, Careiro/AM, de valor estimado de 80.000,00";"80000,00";"19/04/2021";"20:13:20"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602439;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"1 automóvel Fiat Punto 1.4 Flex, ano 2012/13, no valor estimado de 20.000,00.";"20000,00";"19/04/2021";"20:13:20"
"13/11/2024";"10:55:11";2018;2;"Eleição Ordinária";297;"Eleições Gerais Estaduais 2018";"07/10/2018";"AM";"AM";"AMAZONAS";40000602443;1;12;"Casa";"1 casa com área de 92,4m², situada na Rua Antônio Braga, n. 05, bairro Santa Etelvina, Manaus/AM, de valor estimado de 95.000,00.";"95000,00";"19/04/2021";"20:13:20"
